!!Order!!   Call   Name
# Also called RDXC CW-SSB    
# Last Edit  2021-03-20  
# RUSSIANDX    
# Send info   corrections direct to ve2fk@arrl.net  
# Thanks info via Nick/NA3M    
#    
RC8I    TO
RC8M    OM
RC8SA    OB
RC8SAB    OB
RC8SC    OB
RC8X    KO
RC8X/9    YN
RC8XAA    KO
RC9A    CB
RC9AC    CB
RC9AR    CB
RC9F    PM
RC9FA    PM
RC9FB    PM
RC9FC    PM
RC9HB    TO
RC9HC    TO
RC9J    HM
RC9JWR    HM
RC9MAA    OM
RC9O    NS
RC9S    OB
RC9T    OB
RC9U    KE
RC9UA    KE
RC9UAB    KE
RC9UDM    KE
RC9W    BA
RC9WAA    BA
RC9X    KO
RC9XM    KO
RC9XM/9    KO
RC9XT    KO
RC9XY    KO
RC9YA    AL
RC9YA/M    AL
RC9YB    AL
RD0A    KK
RD0C    HK
RD0CD    HK
RD0CD/0    EA
RD0D    EA
RD0D/0    PK
RD0F    SL
RD0L    PK
RD0W    HA
RD0WA    HA
RD0WAD    HA
RD0WAW    HA
RD110RAEM    KK
RD1A    SP
RD1A/M    KR
RD1AB    SP
RD1AH    SP
RD1AN    SP
RD1AP    SP
RD1AR    SP
RD1AS    SP
RD1AV    SP
RD1AW    SP
RD1D    SP
RD1T    NV
RD22DD    SP
RD22FU    KA
RD2A    MA
RD2D    MO
RD3A    MA
RD3AAD    MA
RD3AAX    MA
RD3AB    MA
RD3ABN    MA
RD3AD    MA
RD3ADA    MA
RD3ADC    MA
RD3ADC/3    MO
RD3AEF    MA
RD3AF    MA
RD3AHB    MA
RD3AHG    MA
RD3AIC    MA
RD3AIN    MA
RD3AJA    MA
RD3AJB    MA
RD3AJB/RD3AL    MA
RD3ALI    MA
RD3ALV    MA
RD3AMP    MA
RD3AN    MA
RD3ANX    MA
RD3APJ    MA
RD3AQU    MA
RD3ARD    MA
RD3ARU    MA
RD3ARX    MA
RD3ASD    MA
RD3ASR    MA
RD3AT    MA
RD3ATT    MA
RD3AUB    MA
RD3AVJ    MA
RD3AVS    MA
RD3AW    MO
RD3AY    MA
RD3AZ    MA
RD3BAH    MA
RD3BAP    MO
RD3BAQ    MA
RD3BC    MO
RD3BCH    MA
RD3BD    MA
RD3BV    MA
RD3BW    MO
RD3BY    MA
RD3BZ    MA
RD3D    MO
RD3DG    MO
RD3DM    MO
RD3DS    MO
RD3DT    MO
RD3DX    MO
RD3DY    MO
RD3F    MO
RD3FC    MO
RD3FI    MO
RD3FO    MO
RD3FP    MO
RD3FT    MO
RD3FV    MO
RD3FW    MO
RD3FX    MO
RD3FY    MO
RD3G    LP
RD3M    YR
RD3MF    YR
RD3MM    YR
RD3MR    YR
RD3N    KS
RD3PB    TL
RD3PC    TL
RD3PD    TL
RD3PI    TL
RD3PM    TL
RD3PN    TL
RD3PO    TL
RD3PT    TL
RD3PW    TL
RD3PX    TL
RD3QA    VR
RD3QG    VR
RD3QL    VR
RD3QU    VR
RD3QX    VR
RD3R    TB
RD3TA    NN
RD3TBG    NN
RD3TBQ    NN
RD3TBT    NN
RD3TF    NN
RD3TJ    NN
RD3TOK    NN
RD3TT    NN
RD3TTT    NN
RD3VC    VL
RD3WA    KU
RD3WAE    KU
RD3WAL    KU
RD3WAR    KU
RD3WAW    KU
RD3WB    KU
RD3WC    KU
RD3WD    KU
RD3WF    KU
RD3WR    KU
RD3WW    KU
RD3WZ    KU
RD3XX    KG
RD3ZA    BO
RD3ZC    BO
RD3ZF    BO
RD3ZO    BO
RD3ZQ    BO
RD3ZW    BO
RD4A    VG
RD4AA    VG
RD4AAA    VG
RD4AAB    VG
RD4AAD    VG
RD4AAL    VG
RD4AC    VG
RD4AE    VG
RD4AF    VG
RD4AL    VG
RD4AL/0    ZK
RD4AM    VG
RD4CAF    SA
RD4CAQ    SA
RD4CBN    SA
RD4F    PE
RD4FB    PE
RD4FD    PE
RD4HD    SR
RD4HH    SR
RD4HI    SR
RD4HO    SR
RD4HR    SR
RD4SA    MR
RD4W    UD
RD4WA    UD
RD4WM    UD
RD5A    MA
RD5D    MO
RD5T    NN
RD6BB    KR
RD6LK    RO
RD6LK/3    MO
RD6LK/RD6LP    RO
RD6LU    RO
RD6MB    RO
RD6MI    RO
RD6MO    RO
RD6YY    AD
RD7A    KR
RD7K    RK
RD7KR    RK
RD7KR/N    RK
RD7KW    RK
RD7P    CN
RD7T    ST
RD7X    KB
RD8B    CB
RD8D    SV
RD8DR    SV
RD8O    NS
RD8U    KE
RD8W    BA
RD8X    KO
RD9A    CB
RD9CX    SV
RD9CX/6    KR
RD9D    SV
RD9DX    SV
RD9DX/QRP    SV
RD9FA    PM
RD9FD    PM
RD9FE    PM
RD9FF    PM
RD9FL    PM
RD9FL/4    KI
RD9FM    PM
RD9M    OM
RD9OA    NS
RD9SA    OB
RD9T    OB
RD9U    KE
RE3YAA    BR
RF1A    SP
RF3A    MA
RF3C    MA
RF3P    TL
RF3T    NN
RF3W    KU
RF4C    SA
RF4D    SA
RF4M    UL
RF4N    KI
RF4S    MR
RF8C    SV
RF8F    PM
RF8J    HM
RF8O    NS
RF8R    KN
RF9C    SV
RF9FA    PM
RF9M    PM
RF9T    OB
RF9W    BA
RG0A    KK
RG0F    SL
RG1A    SP
RG1L    SP
RG22EM    KC
RG2A    MA
RG2G    LP
RG3AR    MA
RG3B    MA
RG3C    MA
RG3K    VR
RG3P    TL
RG3PW    TL
RG3R    TB
RG3T    NN
RG4A    VG
RG4D    SA
RG4F    PE
RG4I    SR
RG50F    MO
RG55GC    SM
RG56GC    SM
RG57GC    SM
RG5A    MA
RG5G    LP
RG5R    TB
RG61PP    SM
RG6A    KR
RG6G    ST
RG6K    RK
RG7A    KR
RG7G    ST
RG7K    RK
RG7M    RO
RG80KEDR    SM
RG8A    CB
RG8K    YN
RG8U    KE
RG9A    CB
RG9O    NS
RG9U    KE
RG9Y    AL
RI0BC    KK
RI0FKD    SL
RI1C    LO
RI4C    SA
RJ110RAEM    BR
RJ1A    SP
RJ1M    SP
RJ22YY    BR
RJ3A    MA
RJ3AA    MO
RJ3AM    MA
RJ3AR    MA
RJ3DA    MO
RJ3DC    MO
RJ3DF    MO
RJ3F    MO
RJ3FF    MO
RJ3FJ    MO
RJ3ZC    BO
RJ4F    PE
RJ4I    SR
RJ4P    TA
RJ5DX    MA
RJ6J    SO
RJ6JK    SO
RJ7A    KR
RJ7M    RO
RJ9I    TO
RJ9J    HM
RJ9U    KE
RK0AB    KK
RK0AWQ    KK
RK0AXC    KK
RK0AXC/0    KK
RK0AXX    KK
RK0AYZ    KK
RK0AZC    KK
RK0AZM    KK
RK0BWW    KK
RK0BWW/0    KK
RK0C    HK
RK0CWZ    HK
RK0JT    AM
RK0LWP    PK
RK0LWW    PK
RK0LXA    PK
RK0LXH    PK
RK0LXT    PK
RK0Q    YA
RK0QWA    YA
RK0QWT    YA
RK0QZ    YA
RK0S    IR
RK0SA    IR
RK0SC    IR
RK0SK    IR
RK0SM    IR
RK0SP    IR
RK0SQ    IR
RK0SV    IR
RK0SWA    IR
RK0SWB    IR
RK0SWC    IR
RK0SXI    IR
RK0SXR    IR
RK0SZZ    IR
RK0UN    ZK
RK0UT    ZK
RK0UWC    ZK
RK0W    HA
RK0WWN    HA
RK110RAEM    AR
RK1A    SP
RK1AA    SP
RK1AD    SP
RK1AD/1    LO
RK1AM    SP
RK1AN    SP
RK1AO    SP
RK1AQ    SP
RK1AR    SP
RK1AS    SP
RK1AT    SP
RK1AX    SP
RK1B    SP
RK1F    SP
RK1G    SM
RK1M    SP
RK1NA    KL
RK1NWA    KL
RK1NWU    KL
RK1OWA    AR
RK1OWF    AR
RK1OWZ    AR
RK1OZM    AR
RK1PWA    NO
RK1QWX    VO
RK1T    NV
RK1TWB    NV
RK1TWW    NV
RK1TXA    NV
RK1WWA    PS
RK1Z-1    MU
RK1ZWX    MU
RK22AA    KR
RK22KR    KR
RK2A    MA
RK2B    MA
RK2FWA    KA
RK2FWG    KA
RK2FWN    KA
RK2FXB    KA
RK2M    YR
RK2T    NN
RK2T/6    KR
RK3A    MA
RK3ABB    MA
RK3AC    MA
RK3AHQ    MA
RK3AHY    MA
RK3ANL    MA
RK3AOC    MA
RK3AOL    MA
RK3AOW    MO
RK3AQG    MA
RK3AQW    MA
RK3AS    MA
RK3ATE    MA
RK3ATI    MA
RK3AVO    MA
RK3AW    MA
RK3AWB    MA
RK3AWE    MA
RK3AWK    MA
RK3AWL    MA
RK3AWS    MA
RK3AZY    MA
RK3AZZ    MA
RK3BA    MA
RK3BM    MA
RK3BX    VL
RK3BY    MA
RK3BZ    MA
RK3CQ    MA
RK3D    MO
RK3DAJ    MO
RK3DBP    MO
RK3DCQ    MO
RK3DCU    MO
RK3DFZ    MO
RK3DH    MO
RK3DHJ    MO
RK3DHU    MO
RK3DK    MO
RK3DMN    MO
RK3DMV    MO
RK3DO    MO
RK3DOX    MO
RK3DQE    MO
RK3DSA    MO
RK3DSW    MO
RK3DT    MO
RK3DTB    MO
RK3DTG    MO
RK3DTV    MO
RK3DU    MO
RK3DVO    MO
RK3DWA    MO
RK3DWE    MO
RK3DWH    MO
RK3DWR    MO
RK3DWV    MO
RK3DWW    MO
RK3DXB    MO
RK3DXC    MO
RK3DXH    MO
RK3DXS    MO
RK3DXS/3    TL
RK3DXW    MO
RK3DXZ    MO
RK3DY    MO
RK3DYB    MO
RK3DYC    MO
RK3DZB    MO
RK3DZD    MO
RK3DZF    MO
RK3DZH    MO
RK3DZJ    MO
RK3E    OR
RK3EK    OR
RK3ER    OR
RK3EWA    OR
RK3EWB    OR
RK3EWW    OR
RK3EXA    OR
RK3EXG    OR
RK3EXQ    OR
RK3EXU    OR
RK3EXV    OR
RK3FD    MO
RK3FJ    MO
RK3FM    MO
RK3FQ    MO
RK3FT    MO
RK3FV    MO
RK3FW    MO
RK3FWD    MO
RK3FWE    MO
RK3FWF    MO
RK3FWI    MO
RK3FY    MO
RK3G    LP
RK3GB    LP
RK3GWK    LP
RK3GWT    LP
RK3GWW    LP
RK3GXB    LP
RK3GXL    LP
RK3GYM    LP
RK3IK    TV
RK3IM    TV
RK3IR    TV
RK3IT    TV
RK3IWB    TV
RK3IWO    TV
RK3IWU    TV
RK3IXB    TV
RK3K    VR
RK3KR    VR
RK3LA    SM
RK3LC    SM
RK3LG    SM
RK3LO    SM
RK3LWA    SM
RK3LWU    SM
RK3LXG    SM
RK3M    YR
RK3MM    YR
RK3MWA    YR
RK3MWC    YR
RK3MWD    YR
RK3MWI    YR
RK3MWL    YR
RK3MWU    YR
RK3MXT    YR
RK3NWA    KS
RK3NWB    KS
RK3NWC    KS
RK3O    VR
RK3OO    VR
RK3OT    VR
RK3OX    VR
RK3P    TL
RK3PWA    TL
RK3PWR    TL
RK3Q    VR
RK3QA    VR
RK3QB    VR
RK3QP    VR
RK3QS    VR
RK3QWM    VR
RK3QWT    VR
RK3QWW    VR
RK3QY    VR
RK3QZ    VR
RK3R    TB
RK3RR    TB
RK3RT    TB
RK3RWA    TB
RK3RWT    TB
RK3RX    TB
RK3RXG    TB
RK3RXK    TB
RK3RZM    TB
RK3SAI    RA
RK3SWA    RA
RK3SWB    RA
RK3SWS    RA
RK3T    NN
RK3TD    NN
RK3TD/6    KR
RK3TM    NN
RK3TS    NN
RK3TT    NN
RK3UWA    IV
RK3UWK    IV
RK3UWK/M    RA
RK3V    VL
RK3VA    VL
RK3VWA    VL
RK3VWB    VL
RK3VWC    VL
RK3VWL    VL
RK3VWO    VL
RK3VXL    VL
RK3WB    KU
RK3WWA    KU
RK3WWB    KU
RK3WWC    KU
RK3WWH    KU
RK3WWM    KU
RK3WWZ    KU
RK3X    KG
RK3XWA    KG
RK3XWD    KG
RK3XWL    KG
RK3XWO    KG
RK3Y    BR
RK3YW    BR
RK3YWA    BR
RK3YWS    BR
RK3YWW    BR
RK3YXH    BR
RK3YYL    BR
RK3YYQ    BR
RK3YYT    BR
RK3Z    BO
RK3ZB    BO
RK3ZF    BO
RK3ZG    BO
RK3ZN    BO
RK3ZWA    BO
RK3ZWB    BO
RK3ZWC    BO
RK3ZWD    BO
RK3ZWF    BO
RK3ZWU    BO
RK3ZWZ    BO
RK3ZXE    BO
RK3ZXR    BO
RK3ZYW    BO
RK3ZYZ    BO
RK3ZZ    BO
RK3ZZB    BO
RK3ZZC    BO
RK3ZZH    BO
RK3ZZM    BO
RK4A    VG
RK4CF    SA
RK4CR    SA
RK4CWA    SA
RK4CWB    SA
RK4CWQ    SA
RK4CYW    SA
RK4FAD    PE
RK4FAJ    PE
RK4FAO    PE
RK4FAR    PE
RK4FAT    PE
RK4FAW    PE
RK4FB    PE
RK4FC    PE
RK4FD    PE
RK4FF    PE
RK4FL    PE
RK4FM    PE
RK4FU    PE
RK4FW    PE
RK4FWX    PE
RK4FXO    PE
RK4HE    SR
RK4HM    SR
RK4HP    SR
RK4HS    SR
RK4HWW    SR
RK4HYT    SR
RK4HZ    SR
RK4HZ/3    TB
RK4K    SR
RK4LWA    UL
RK4LWQ    UL
RK4NA    KI
RK4NAB    KI
RK4NAC    KI
RK4NB    KI
RK4NWA    KI
RK4PA    TA
RK4PA/9    HM
RK4PB    TA
RK4PC    TA
RK4PH    TA
RK4PK    TA
RK4PO    TA
RK4PR    TA
RK4PT    TA
RK4R    TA
RK4S    MR
RK4SA    MR
RK4SWA    MR
RK4SWF    MR
RK4SWP    MR
RK4UWA    MD
RK4UWL    MD
RK4W    UD
RK4WWF    UD
RK4WWP    UD
RK4WWQ    UD
RK4YJ    CU
RK4YM    CU
RK4YYY    CU
RK50G    SM
RK55GC    KK
RK57GC    KK
RK5D    MO
RK5W    KU
RK6AAW    KR
RK6ABM    KR
RK6ADN    KR
RK6AET    KR
RK6AGX    KR
RK6AH    KR
RK6AJJ    KR
RK6ALL    KR
RK6AM    KR
RK6AOP    KR
RK6AQM    KR
RK6AQP    KR
RK6ART    KR
RK6ARW    KR
RK6ASY    KR
RK6AT    KR
RK6ATQ    KR
RK6ATR    KR
RK6AWB    KR
RK6AWF    KR
RK6AWL    KR
RK6AWZ    KR
RK6AX    KR
RK6AXN    KR
RK6AXY    KR
RK6AZR    KR
RK6BBZ    KR
RK6BCX    KR
RK6BDI    KR
RK6BM    KR
RK6BN    KR
RK6BY    KR
RK6C    KR
RK6CC    KR
RK6CI    KR
RK6CK    KR
RK6CM    KR
RK6D    KR
RK6DG    KR
RK6DL    KR
RK6DV    KR
RK6DZ    KR
RK6FK    ST
RK6FV    ST
RK6FZ    ST
RK6HG    ST
RK6HL    ST
RK6HWM    ST
RK6HWP    ST
RK6HWR    ST
RK6HXA    ST
RK6HXC    ST
RK6HXD    ST
RK6J    SO
RK6JAF    SO
RK6JAV    SO
RK6JKO    SO
RK6JS    SO
RK6K    RK
RK6LC    RO
RK6LN    RO
RK6LP    RO
RK6LWA    RO
RK6LWT    RO
RK6LWW    RO
RK6LZE    RO
RK6LZS    RO
RK6MY    RO
RK6QS    IN
RK6QWA    IN
RK6UWA    AO
RK6UWD    AO
RK6XWA    KB
RK6XWB    KB
RK6XWY    KB
RK6YD    AD
RK6YR    AD
RK6YW    AD
RK6YY    AD
RK6YYB    AD
RK6YYE    AD
RK6YZZ    AD
RK7A    KR
RK7D    KR
RK7F    ST
RK7G    ST
RK7KB    RK
RK7KX    RK
RK7T    ST
RK7X    KB
RK80KEDR    KK
RK8A    CB
RK8I    TO
RK8O    NS
RK8T    OB
RK8W    BA
RK9A    CB
RK9AA    CB
RK9AB    CB
RK9ABJ    CB
RK9ABQ    CB
RK9AD    CB
RK9AGF    CB
RK9AJX    CB
RK9AJZ    CB
RK9AK    CB
RK9ALD    CB
RK9ALF    CB
RK9ALP    CB
RK9ALW    CB
RK9AMG    CB
RK9AN    CB
RK9AR    CB
RK9ARB    CB
RK9AWN    CB
RK9AWQ    CB
RK9AWT    CB
RK9AX    CB
RK9AXX    CB
RK9AY    CB
RK9AYN    CB
RK9CR    SV
RK9CV    SV
RK9CW    SV
RK9CWA    SV
RK9CWO    SV
RK9CWV    SV
RK9CWW    SV
RK9CWZ    SV
RK9CXM    SV
RK9CYA    SV
RK9CZO    SV
RK9CZQ    SV
RK9DC    SV
RK9DK    SV
RK9DM    SV
RK9DMP    SV
RK9DO    SV
RK9DO/QRP    SV
RK9DR    SV
RK9FBE    PM
RK9FBO    PM
RK9FBS    PM
RK9FBW    PM
RK9FBX    PM
RK9FWW    PM
RK9FXM    PM
RK9FYS    PM
RK9HWA    TO
RK9JD    HM
RK9JR    HM
RK9JWR    HM
RK9JWV    HM
RK9JWW    HM
RK9JXA    HM
RK9JXO    HM
RK9JXP    HM
RK9JXZ    HM
RK9JYY    HM
RK9KWI    YN
RK9KWK    YN
RK9LWA    TN
RK9M    OM
RK9MWL    OM
RK9MWO    OM
RK9MXB    OM
RK9MXG    OM
RK9MXW    OM
RK9MYM    OM
RK9MZZ    OM
RK9O    NS
RK9Q    KN
RK9QWM    KN
RK9QWZ    KN
RK9SB    OB
RK9SD    OB
RK9ST    OB
RK9SWF    OB
RK9SWV    OB
RK9SWY    OB
RK9SXD    OB
RK9T    OB
RK9UA    KE
RK9UAC    KE
RK9UAG    KE
RK9UAH    KE
RK9UAO    KE
RK9UAQ    KE
RK9UAR    KE
RK9UAS    KE
RK9UB    KE
RK9UBA    KE
RK9UC    KE
RK9UE    KE
RK9UED    KE
RK9UG    KE
RK9UGR    KE
RK9UGT    KE
RK9UK    KE
RK9ULD    KE
RK9UM    KE
RK9UN    KE
RK9UUU    KE
RK9UZA    KE
RK9W    BA
RK9XA    KO
RK9XM    KO
RK9XWA    KO
RK9XWP    KO
RK9XWU    KO
RK9XX    KO
RK9XXF    KO
RK9XZB    KO
RK9Y    AL
RK9YWD    AL
RK9YWE    AL
RK9YWK    AL
RK9YWW    AL
RK9YXG    AL
RK9YXO    AL
RK9YYB    AL
RK9YZO    AL
RK9YZW    AL
RK9YZZ    AL
RL110RAEM    MO
RL1I    KO
RL1OAA    AR
RL22GM    LP
RL2A    MA
RL2D    MO
RL3A    MA
RL3A/4    NN
RL3AB    MA
RL3AF    MA
RL3AJ    MA
RL3AN    MA
RL3AQ    MA
RL3AW    MA
RL3AX    MA
RL3BM    MO
RL3BZ    MA
RL3DB    MO
RL3DD    MO
RL3DE    MO
RL3DF    MO
RL3DJ    MO
RL3DR    MO
RL3DS    MO
RL3DV    MO
RL3DW    MO
RL3DX    MO
RL3DZ    MO
RL3DZ/QRP    MO
RL3DZ/SWL    MO
RL3F    MO
RL3FA    MO
RL3FC    MO
RL3FK    MO
RL3FL    MO
RL3FM    MO
RL3FO    MO
RL3FT    MO
RL3FXX    MO
RL3KN    VR
RL3KO    VR
RL3KQ    VR
RL3KU    VR
RL3OI    VR
RL3OX    VR
RL3Q    VR
RL3QAA    VR
RL3QAV    VR
RL3QCQ    VR
RL3QCS    VR
RL3QDC    VR
RL3QDD    VR
RL3QI    VR
RL3QO    VR
RL3QP    VR
RL3QWA    VR
RL3QY    VR
RL3T    NN
RL3WL    KU
RL3ZA    BO
RL3ZB    BO
RL3ZH    BO
RL3ZI    BO
RL3ZK    BO
RL3ZN    BO
RL3ZU    BO
RL3ZV    BO
RL3ZZ    BO
RL4A    VG
RL4F    PE
RL4I    SR
RL4R    TA
RL4R/6    AD
RL4R/8    SV
RL5A    MA
RL5D    MO
RL6C    KR
RL6K    RK
RL6LP    RO
RL6LQ    RO
RL6LS    RO
RL6M    RO
RL6MA    RO
RL6MF    RO
RL6YB    AD
RL6YXX    AD
RL6YY    AD
RL7D    KR
RL7G    ST
RL8C    SV
RL8C/9    OM
RL9A    CB
RL9AA    CB
RL9AC    CB
RL9AT    CB
RL9F    PM
RL9FYL    PM
RL9I    TO
RL9L    TN
RL9LD    TN
RL9LR    TN
RL9M    OM
RL9O    NS
RL9T    OB
RL9U    KE
RL9W    BA
RL9X    KO
RL9Y    AL
RM0A    KK
RM0C    HK
RM0F    SL
RM0M    PK
RM0W    HA
RM110RAEM    LP
RM16CW    SE
RM1A    SP
RM1F    SP
RM1O    AR
RM1Q    VO
RM1T    NV
RM1Z    MU
RM22AA    MA
RM22BB    MA
RM22CC    MA
RM22DM    RO
RM22DX    MO
RM22OG    MO
RM2A    MA
RM2D    MO
RM2H    MO
RM2I    TV
RM2M    YR
RM2P    TL
RM2T    NN
RM2U    IV
RM3A    MA
RM3AM    MA
RM3D    MO
RM3DA    MO
RM3F    MO
RM3G    LP
RM3M    YR
RM3MM    YR
RM3MR    YR
RM3N    KS
RM3O    VR
RM3P    TL
RM3Q    VR
RM3S    RA
RM3TO    NN
RM3UA    IV
RM3V    VL
RM3W    KU
RM3X    KG
RM3Y    BR
RM3Z    BO
RM4A    VG
RM4AW    VG
RM4C    SA
RM4F    PE
RM4HC    SR
RM4HH    SR
RM4HM    SR
RM4HW    SR
RM4HW/6    KR
RM4HZ    SR
RM4HZ/RM4I    SR
RM4K    SR
RM4M    UL
RM4N    KI
RM4P    TA
RM4R    TA
RM4W    UD
RM4W/4    TA
RM4Y    CU
RM55GC    MA
RM57GC    MA
RM5A    MO
RM5C    MA
RM5C/3    VL
RM5D    MO
RM5DZZ    MO
RM5F    MO
RM5M    YR
RM5O    VR
RM5P    TL
RM5W    KU
RM5Y    BR
RM5Z    BO
RM6AA    KR
RM6F    ST
RM6J    SO
RM6LD    RO
RM6M    RO
RM6Y    AD
RM72DZ    SP
RM7A    KR
RM7C    KR
RM7F    ST
RM7G    ST
RM7K    RK
RM7M    RO
RM7X    KB
RM8A    CB
RM8CZ    SV
RM8D    SV
RM8G    PM
RM8L    TN
RM8L/8    SV
RM8W    BA
RM8W/M    BA
RM8X/3    VR
RM8Y    AL
RM9A    CB
RM9C    SV
RM9I    TO
RM9I/2    KA
RM9O    NS
RM9RZ    KN
RM9T    OB
RM9U    KE
RM9WD    BA
RM9WF    BA
RM9WN    BA
RM9WS    BA
RM9WU    BA
RM9WV    BA
RM9WW    BA
RM9WX    BA
RM9WY    BA
RM9X    KO
RN0A    KK
RN0C    HK
RN0CD    HK
RN0CF    HK
RN0CF/9    YN
RN0CT    HK
RN0CW    HK
RN0D    EA
RN0JK    AM
RN0JM    AM
RN0JN    AM
RN0JT    AM
RN0JX    AM
RN0QQ    YA
RN0QR    YA
RN0S    IR
RN0SA    IR
RN0SA/P/SWL    IR
RN0SRR    IR
RN0SS    IR
RN110RAEM    KK
RN1A    SP
RN1AA    SP
RN1AC    SP
RN1AF    SP
RN1AJ    SP
RN1AN    SP
RN1AO    SP
RN1AP    SP
RN1AW    SP
RN1BX    SP
RN1CC    LO
RN1CR    LO
RN1CT    LO
RN1CW    LO
RN1CX    LO
RN1CX/3/M    SM
RN1F    SP
RN1N    KL
RN1NA    KL
RN1NBD    KL
RN1NBV    KL
RN1NCE    KL
RN1NEB    KL
RN1NEO    KL
RN1NFZ    KL
RN1NGH    KL
RN1NHB    KL
RN1NHF    KL
RN1NS    KL
RN1NU    KL
RN1NW    KL
RN1NY    KL
RN1ON    AR
RN1QA    VO
RN1TG    NV
RN1TU    NV
RN22OG    KO
RN2DA    MO
RN2DF    MO
RN2F    KA
RN2FA    KA
RN2FQ    KA
RN3A    MA
RN3AAB    MA
RN3ABA    MA
RN3AC    MA
RN3AC/3    TV
RN3ACQ    MA
RN3ADV    MA
RN3AE    MA
RN3AHL    MO
RN3AHT    MA
RN3AHT/RN3AJK    MA
RN3AKK    MA
RN3AKL    MA
RN3ALX    MA
RN3AM    MA
RN3AMF    MA
RN3ANT    MA
RN3AOE    MA
RN3AOZ    MA
RN3APJ    MA
RN3AQ    MA
RN3AQU    MA
RN3ARA    MA
RN3ARB    MA
RN3AU    MA
RN3AUR    MA
RN3AUS    MA
RN3AW    MA
RN3B    MA
RN3BG    MA
RN3BL    MA
RN3BO    MA
RN3BO/3    VR
RN3BU    MA
RN3BW    MA
RN3BW/6    MA
RN3CT    MA
RN3D    MO
RN3D/3    RA
RN3DA    MO
RN3DAL    MO
RN3DAR    MO
RN3DAW    MO
RN3DAY    MO
RN3DBA    MO
RN3DBQ    MO
RN3DCF    MO
RN3DCG    MO
RN3DCM    MO
RN3DD    MO
RN3DDR    MO
RN3DDS    MO
RN3DDZ    MO
RN3DEJ    MO
RN3DEY    MO
RN3DFJ    MO
RN3DFN    MO
RN3DFP    MO
RN3DFS    MO
RN3DG    MO
RN3DGI    MO
RN3DHA    MO
RN3DHB    MA
RN3DHH    MO
RN3DHK    MO
RN3DHL    MO
RN3DHU    MO
RN3DHX    MO
RN3DII    MO
RN3DJY    MO
RN3DKE    MO
RN3DKP    MO
RN3DKQ    MO
RN3DKT    MO
RN3DLI    MO
RN3DLN    MO
RN3DLT    MO
RN3DMB    MO
RN3DMC    MO
RN3DMG    MO
RN3DMM    MO
RN3DMN    MO
RN3DMU    MO
RN3DMX    MO
RN3DN    MO
RN3DNA    MO
RN3DNG    MO
RN3DNM    MO
RN3DNM/QRP    MO
RN3DO    MO
RN3DOM    MO
RN3DV    MO
RN3DWW    MO
RN3DY    MO
RN3EA    OR
RN3F    MO
RN3FA    MO
RN3FK    MA
RN3FK/3    MO
RN3FR    MO
RN3FS    MO
RN3FT    MO
RN3FY    MO
RN3GA    LP
RN3GB    LP
RN3GE    LP
RN3GG    LP
RN3GM    LP
RN3GO    LP
RN3GQ    LP
RN3GW    LP
RN3K    VR
RN3K/3    MA
RN3KF    VR
RN3KK    VR
RN3KL    VR
RN3KT    VR
RN3KX    VR
RN3LA    SM
RN3M    YR
RN3N    KS
RN3OG    VR
RN3OQ    VR
RN3OV    VR
RN3OX    VR
RN3P    TL
RN3PB    TL
RN3QDW    VR
RN3QDX    VR
RN3QEE    VR
RN3QEU    VR
RN3QH    VR
RN3QIS    VR
RN3QLM    VR
RN3QMP    VR
RN3QN    VR
RN3QNN    VR
RN3QNO    VR
RN3QNP    VR
RN3QNW    VR
RN3QO    VR
RN3QP    VR
RN3QQ    VR
RN3QQT    VR
RN3QUD    VR
RN3QY    VR
RN3RAV    TB
RN3RBP    TB
RN3RCH    TB
RN3RCW    TB
RN3RDO    TB
RN3RDQ    TB
RN3RDU    TB
RN3REA    TB
RN3REP    TB
RN3REX    TB
RN3REY    TB
RN3REZ    TB
RN3RF    TB
RN3RFE    TB
RN3RFG    TB
RN3RFH    TB
RN3RFS    TB
RN3RFU    TB
RN3RFV    TB
RN3RFZ    TB
RN3RGM    MO
RN3RGO    TB
RN3RGT    TB
RN3RGY    TB
RN3RK    TB
RN3RM    TB
RN3RO    TB
RN3RQ    TB
RN3RQ/3    MO
RN3RT    TB
RN3RU    TB
RN3RY    TB
RN3S    RA
RN3T    NN
RN3TA    NN
RN3TD    NN
RN3TE    NN
RN3TG    NN
RN3TT    NN
RN3TT/3    VR
RN3YA    BR
RN3Z    BO
RN3ZAH    BO
RN3ZBD    BO
RN3ZC    BO
RN3ZHH    BO
RN3ZIC    BO
RN3ZIN    BO
RN3ZJJ    BO
RN3ZJM    BO
RN3ZMX    BO
RN3ZNG    BO
RN3ZNM    BO
RN3ZNO    BO
RN3ZNX    BO
RN3ZNY    BO
RN3ZOB    BO
RN3ZQ    BO
RN3ZQA    BO
RN3ZQB    BO
RN3ZR    BO
RN3ZRA    BO
RN3ZRD    BO
RN3ZTD    BO
RN4AA    VG
RN4AAD    VG
RN4AAU    VG
RN4ABD    VG
RN4AC    VG
RN4ACA    VG
RN4ACX    VG
RN4ACZ    VG
RN4ACZ/1    SP
RN4AD    VG
RN4ADB    VG
RN4ADS    VG
RN4ADU    VG
RN4AEH    VG
RN4AEL    VG
RN4AEW    VG
RN4AEY    VG
RN4AFA    VG
RN4AM    VG
RN4AO    VG
RN4AO/QRP    VG
RN4AQ    VG
RN4AT    VG
RN4AX    VG
RN4CA    SA
